"10110","105","61010","actual","budget","Jun-2003","3015.965482233503"
"10110","105","61010","actual","budget","Jul-2003","2666.74842639594"
"10110","105","61010","actual","budget","Aug-2003","3027.870609137055"
"10110","105","61010","actual","budget","Sep-2003","2271.895050761421"
"10110","105","61010","actual","budget","Oct-2003","3023.902233502538"
"10110","105","61010","actual","budget","Nov-2003","1948.472436548223"
"10110","105","61010","actual","budget","Dec-2003","2625.080482233503"
"10110","105","61010","actual","budget","Jan-2004","1909.764737325496"
"10110","105","61010","actual","budget","Feb-2004","3141.871019470977"
"10110","105","61010","actual","budget","Mar-2004","3121.335914768553"
"10110","105","61010","actual","budget","Apr-2004","2438.076976487877"
"10110","105","61010","actual","budget","May-2004","2488.481324393828"
"10110","105","61010","actual","budget","Jun-2004","2837.578104335048"
"10110","105","61010","actual","budget","Jul-2004","2509.016429096253"
"10110","105","61010","actual","budget","Aug-2004","2848.77907053637"
"10110","105","61010","actual","budget","Sep-2004","2137.517716752388"
"10110","105","61010","actual","budget","Oct-2004","2845.045415135929"
"10110","105","61010","actual","budget","Nov-2004","1833.224801616459"
"10110","105","61010","actual","budget","Dec-2004","2469.813047391624"
"10110","105","61010","actual","actual","Jan-2003","1968.929412944162"
"10110","105","61010","actual","actual","Feb-2003","3239.2064535533"
"10110","105","61010","actual","actual","Mar-2003","3218.035169543147"
"10110","105","61010","actual","actual","Apr-2003","2513.608810659899"
"10110","105","61010","actual","actual","May-2003","2565.574689593909"
"10110","105","61010","actual","actual","Jun-2003","2925.486517766498"
"10110","105","61010","actual","actual","Jul-2003","2586.745973604061"
"10110","105","61010","actual","actual","Aug-2003","2937.034490862944"
"10110","105","61010","actual","actual","Sep-2003","2203.738199238579"
"10110","105","61010","actual","actual","Oct-2003","2933.185166497462"
"10110","105","61010","actual","actual","Nov-2003","1890.018263451777"
"10110","105","61010","actual","actual","Dec-2003","2546.328067766497"
"10110","105","61015","actual","budget","Jan-2003","1807.828973057399"
"10110","105","61015","actual","budget","Feb-2003","2141.643889105818"
"10110","105","61015","actual","budget","Mar-2003","1982.780163998438"
"10110","105","61015","actual","budget","Apr-2003","2332.682545880516"
"10110","105","61015","actual","budget","May-2003","1745.490042951972"
"10110","105","61015","actual","budget","Jun-2003","1622.823115970324"
"10110","105","61015","actual","budget","Jul-2003","1821.905505661851"
"10110","105","61015","actual","budget","Aug-2003","1705.271378367825"
"10110","105","61015","actual","budget","Sep-2003","1942.561499414291"
"10110","105","61015","actual","budget","Oct-2003","1775.654041390082"
"10110","105","61015","actual","budget","Nov-2003","2618.235064427958"
"10110","105","61015","actual","budget","Dec-2003","2248.223350253807"
"10110","105","61015","actual","budget","Jan-2004","1700.900073475386"
"10110","105","61015","actual","budget","Feb-2004","2014.970609845702"
"10110","105","61015","actual","budget","Mar-2004","1865.503306392359"
"10110","105","61015","actual","budget","Apr-2004","2194.709772226304"
"10110","105","61015","actual","budget","May-2004","1642.248346803821"
"10110","105","61015","actual","budget","Jun-2004","1526.836884643644"
"10110","105","61015","actual","budget","Jul-2004","1714.144011756062"
"10110","105","61015","actual","budget","Aug-2004","1604.408523144747"
"10110","105","61015","actual","budget","Sep-2004","1827.663482733284"
"10110","105","61015","actual","budget","Oct-2004","1670.628214548126"
"10110","105","61015","actual","budget","Nov-2004","2463.372520205731"
"10110","105","61015","actual","budget","Dec-2004","2115.246142542248"
"10110","105","61015","actual","actual","Jan-2003","1753.594103865677"
"10110","105","61015","actual","actual","Feb-2003","2077.394572432644"
"10110","105","61015","actual","actual","Mar-2003","1923.296759078485"
"10110","105","61015","actual","actual","Apr-2003","2262.7020695041"
"10110","105","61015","actual","actual","May-2003","1693.125341663413"
"10110","105","61015","actual","actual","Jun-2003","1574.138422491214"
"10110","105","61015","actual","actual","Jul-2003","1767.248340491996"
"10110","105","61015","actual","actual","Aug-2003","1654.11323701679"
"10110","105","61015","actual","actual","Sep-2003","1884.284654431862"
"10110","105","61015","actual","actual","Oct-2003","1722.38442014838"
"10110","105","61015","actual","actual","Nov-2003","2539.688012495119"
"10110","105","61015","actual","actual","Dec-2003","2180.776649746193"
"10110","105","61030","actual","budget","Jan-2003","2388.988676298321"
"10110","105","61030","actual","budget","Feb-2003","2063.217493166732"
"10110","105","61030","actual","budget","Mar-2003","1624.834049199532"
"10110","105","61030","actual","budget","Apr-2003","1568.527918781726"
"10110","105","61030","actual","budget","May-2003","2754.978524014057"
"10110","105","61030","actual","budget","Jun-2003","2439.262007028505"
"10110","105","61030","actual","budget","Jul-2003","2115.501757126122"
"10110","105","61030","actual","budget","Aug-2003","1868.15696993362"
"10110","105","61030","actual","budget","Sep-2003","2328.660679422101"
"10110","105","61030","actual","budget","Oct-2003","1958.64896524795"
"10110","105","61030","actual","budget","Nov-2003","2008.922295978134"
"10110","105","61030","actual","budget","Dec-2003","2557.907067551738"
"10110","105","61030","actual","budget","Jan-2004","2247.685525349008"
"10110","105","61030","actual","budget","Feb-2004","1941.182953710507"
"10110","105","61030","actual","budget","Mar-2004","1528.728875826598"
"10110","105","61030","actual","budget","Apr-2004","1475.753122703894"
"10110","105","61030","actual","budget","May-2004","2592.027920646584"
"10110","105","61030","actual","budget","Jun-2004","2294.985304922851"
"10110","105","61030","actual","budget","Jul-2004","1990.374724467303"
"10110","105","61030","actual","budget","Aug-2004","1757.659808963997"
"10110","105","61030","actual","budget","Sep-2004","2190.925789860397"
"10110","105","61030","actual","budget","Oct-2004","1842.799412196914"
"10110","105","61030","actual","budget","Nov-2004","1890.099191770757"
"10110","105","61030","actual","budget","Dec-2004","2406.61278471712"
"10110","105","61030","actual","actual","Jan-2003","2317.319016009371"
"10110","105","61030","actual","actual","Feb-2003","2001.32096837173"
"10110","105","61030","actual","actual","Mar-2003","1576.089027723546"
"10110","105","61030","actual","actual","Apr-2003","1521.472081218274"
"10110","105","61030","actual","actual","May-2003","2672.329168293636"
"10110","105","61030","actual","actual","Jun-2003","2366.08414681765"
"10110","105","61030","actual","actual","Jul-2003","2052.036704412339"
"10110","105","61030","actual","actual","Aug-2003","1812.112260835611"
"10110","105","61030","actual","actual","Sep-2003","2258.800859039437"
"10110","105","61030","actual","actual","Oct-2003","1899.889496290512"
"10110","105","61030","actual","actual","Nov-2003","1948.65462709879"
"10110","105","61030","actual","actual","Dec-2003","2481.169855525186"
"10110","105","61065","actual","budget","Jan-2003","1488.090589613432"
"10110","105","61065","actual","budget","Feb-2003","2732.858258492776"
"10110","105","61065","actual","budget","Mar-2003","1864.135103475205"
"10110","105","61065","actual","budget","Apr-2003","1761.577508785631"
"10110","105","61065","actual","budget","May-2003","1819.894572432644"
"10110","105","61065","actual","budget","Jun-2003","2250.234283483014"
"10110","105","61065","actual","budget","Jul-2003","2350.780944943381"
"10110","105","61065","actual","budget","Aug-2003","2628.289730573995"
"10110","105","61065","actual","budget","Sep-2003","2372.901210464663"
"10110","105","61065","actual","budget","Oct-2003","1848.047637641546"
"10110","105","61065","actual","budget","Nov-2003","2596.114798906677"
"10110","105","61065","actual","budget","Dec-2003","2405.07614213198"
"10110","105","61065","actual","budget","Jan-2004","1400.073475385746"
"10110","105","61065","actual","budget","Feb-2004","2571.216017634093"
"10110","105","61065","actual","budget","Mar-2004","1753.87582659809"
"10110","105","61065","actual","budget","Apr-2004","1657.38427626745"
"10110","105","61065","actual","budget","May-2004","1712.252020573108"
"10110","105","61065","actual","budget","Jun-2004","2117.138133725202"
"10110","105","61065","actual","budget","Jul-2004","2211.737692872888"
"10110","105","61065","actual","budget","Aug-2004","2472.8324761205"
"10110","105","61065","actual","budget","Sep-2004","2232.549595885378"
"10110","105","61065","actual","budget","Oct-2004","1738.73989713446"
"10110","105","61065","actual","budget","Nov-2004","2442.56061719324"
"10110","105","61065","actual","budget","Dec-2004","2262.821454812638"
"10110","105","61065","actual","actual","Jan-2003","1443.447871925029"
"10110","105","61065","actual","actual","Feb-2003","2650.872510737993"
"10110","105","61065","actual","actual","Mar-2003","1808.211050370949"
"10110","105","61065","actual","actual","Apr-2003","1708.730183522062"
"10110","105","61065","actual","actual","May-2003","1765.297735259664"
"10110","105","61065","actual","actual","Jun-2003","2182.727254978524"
"10110","105","61065","actual","actual","Jul-2003","2280.25751659508"
"10110","105","61065","actual","actual","Aug-2003","2549.441038656775"
"10110","105","61065","actual","actual","Sep-2003","2301.714174150723"
"10110","105","61065","actual","actual","Oct-2003","1792.6062085123"
"10110","105","61065","actual","actual","Nov-2003","2518.231354939477"
"10110","105","61065","actual","actual","Dec-2003","2332.923857868021"
"10110","105","61080","actual","budget","Jan-2003","2322.627879734479"
"10110","105","61080","actual","budget","Feb-2003","2151.698555251855"
"10110","105","61080","actual","budget","Mar-2003","2358.824677860211"
"10110","105","61080","actual","budget","Apr-2003","2071.261226083561"
"10110","105","61080","actual","budget","May-2003","2342.737212026552"
"10110","105","61080","actual","budget","Jun-2003","2340.726278797345"
"10110","105","61080","actual","budget","Jul-2003","2618.235064427958"
"10110","105","61080","actual","budget","Aug-2003","2505.622803592347"
"10110","105","61080","actual","budget","Sep-2003","1544.396720031238"
"10110","105","61080","actual","budget","Oct-2003","1630.866848887154"
"10110","105","61080","actual","budget","Nov-2003","2445.294806716126"
"10110","105","61080","actual","budget","Dec-2003","1938.539632955877"
"10110","105","61080","actual","budget","Jan-2004","2185.249816311536"
"10110","105","61080","actual","budget","Feb-2004","2024.43056576047"
"10110","105","61080","actual","budget","Mar-2004","2219.305657604702"
"10110","105","61080","actual","budget","Apr-2004","1948.750918442322"
"10110","105","61080","actual","budget","May-2004","2204.169728141073"
"10110","105","61080","actual","budget","Jun-2004","2202.277736958119"
"10110","105","61080","actual","budget","Jul-2004","2463.372520205731"
"10110","105","61080","actual","budget","Aug-2004","2357.421013960323"
"10110","105","61080","actual","budget","Sep-2004","1453.04922850845"
"10110","105","61080","actual","budget","Oct-2004","1534.404849375459"
"10110","105","61080","actual","budget","Nov-2004","2300.661278471712"
"10110","105","61080","actual","budget","Dec-2004","1823.879500367377"
"10110","105","61080","actual","actual","Jan-2003","2252.949043342444"
"10110","105","61080","actual","actual","Feb-2003","2087.147598594299"
"10110","105","61080","actual","actual","Mar-2003","2288.059937524405"
"10110","105","61080","actual","actual","Apr-2003","2009.123389301054"
"10110","105","61080","actual","actual","May-2003","2272.455095665756"
"10110","105","61080","actual","actual","Jun-2003","2270.504490433425"
"10110","105","61080","actual","actual","Jul-2003","2539.688012495119"
"10110","105","61080","actual","actual","Aug-2003","2430.454119484576"
"10110","105","61080","actual","actual","Sep-2003","1498.0648184303"
"10110","105","61080","actual","actual","Oct-2003","1581.940843420539"
"10110","105","61080","actual","actual","Nov-2003","2371.935962514643"
"10110","105","61080","actual","actual","Dec-2003","1880.3834439672"
"10110","105","61095","actual","budget","Jan-2003","2894.930025380711"
"10110","105","61095","actual","budget","Feb-2003","1757.99040609137"
"10110","105","61095","actual","budget","Mar-2003","2478.250583756345"
"10110","105","61095","actual","budget","Apr-2003","2460.392893401015"
"10110","105","61095","actual","budget","May-2003","2567.539035532995"
"10110","105","61095","actual","budget","Jun-2003","2936.597969543147"
"10110","105","61095","actual","budget","Jul-2003","3047.712487309645"
"10110","105","61095","actual","budget","Aug-2003","2015.934822335026"
"10110","105","61095","actual","budget","Sep-2003","1861.168172588832"
"10110","105","61095","actual","budget","Oct-2003","2829.451827411167"
"10110","105","61095","actual","budget","Nov-2003","3041.759923857869"
"10110","105","61095","actual","budget","Dec-2003","2446.503578680204"
"10110","105","61095","actual","budget","Jan-2004","2723.701614621602"
"10110","105","61095","actual","budget","Feb-2004","1654.009342395298"
"10110","105","61095","actual","budget","Mar-2004","2331.667797575313"
"10110","105","61095","actual","budget","Apr-2004","2314.866348273329"
"10110","105","61095","actual","budget","May-2004","2415.675044085232"
"10110","105","61095","actual","budget","Jun-2004","2762.904996326231"
"10110","105","61095","actual","budget","Jul-2004","2867.447347538575"
"10110","105","61095","actual","budget","Aug-2004","1896.696943423953"
"10110","105","61095","actual","budget","Sep-2004","1751.08438280676"
"10110","105","61095","actual","budget","Oct-2004","2662.096300514328"
"10110","105","61095","actual","budget","Nov-2004","2861.846864437914"
"10110","105","61095","actual","budget","Dec-2004","2301.798554371786"
"10110","105","61095","actual","actual","Jan-2003","2808.08212461929"
"10110","105","61095","actual","actual","Feb-2003","1705.250693908629"
"10110","105","61095","actual","actual","Mar-2003","2403.903066243655"
"10110","105","61095","actual","actual","Apr-2003","2386.581106598985"
"10110","105","61095","actual","actual","May-2003","2490.512864467005"
"10110","105","61095","actual","actual","Jun-2003","2848.500030456853"
"10110","105","61095","actual","actual","Jul-2003","2956.281112690356"
"10110","105","61095","actual","actual","Aug-2003","1955.456777664975"
"10110","105","61095","actual","actual","Sep-2003","1805.333127411167"
"10110","105","61095","actual","actual","Oct-2003","2744.568272588832"
"10110","105","61095","actual","actual","Nov-2003","2950.507126142133"
"10110","105","61095","actual","actual","Dec-2003","2373.108471319797"
"10110","105","64055","actual","budget","Jan-2003","2410.788197969543"
"10110","105","64055","actual","budget","Feb-2003","2464.361269035533"
"10110","105","64055","actual","budget","Mar-2003","2674.685177664975"
"10110","105","64055","actual","budget","Apr-2003","1942.519873096447"
"10110","105","64055","actual","budget","May-2003","3031.838984771574"
"10110","105","64055","actual","budget","Jun-2003","2660.795862944162"
"10110","105","64055","actual","budget","Jul-2003","2166.733096446701"
"10110","105","64055","actual","budget","Aug-2003","3230.257766497462"
"10110","105","64055","actual","budget","Sep-2003","3041.759923857869"
"10110","105","64055","actual","budget","Oct-2003","3111.206497461929"
"10110","105","64055","actual","budget","Nov-2003","1801.642538071066"
"10110","105","64055","actual","budget","Dec-2003","2648.890736040609"
"10110","105","64055","actual","budget","Jan-2004","2268.195655767818"
"10110","105","64055","actual","budget","Feb-2004","2318.600003673769"
"10110","105","64055","actual","budget","Mar-2004","2516.483739897135"
"10110","105","64055","actual","budget","Apr-2004","1827.624318515797"
"10110","105","64055","actual","budget","May-2004","2852.512725936811"
"10110","105","64055","actual","budget","Jun-2004","2503.415945995591"
"10110","105","64055","actual","budget","Jul-2004","2038.575848640706"
"10110","105","64055","actual","budget","Aug-2004","3039.195495958854"
"10110","105","64055","actual","budget","Sep-2004","2861.846864437914"
"10110","105","64055","actual","budget","Oct-2004","2927.185833945628"
"10110","105","64055","actual","budget","Nov-2004","1695.079551800147"
"10110","105","64055","actual","budget","Dec-2004","2492.214979794269"
"10110","105","64055","actual","actual","Jan-2003","2338.464552030457"
"10110","105","64055","actual","actual","Feb-2003","2390.430430964467"
"10110","105","64055","actual","actual","Mar-2003","2594.444622335026"
"10110","105","64055","actual","actual","Apr-2003","1884.244276903553"
"10110","105","64055","actual","actual","May-2003","2940.883815228427"
"10110","105","64055","actual","actual","Jun-2003","2580.971987055837"
"10110","105","64055","actual","actual","Jul-2003","2101.731103553299"
"10110","105","64055","actual","actual","Aug-2003","3133.350033502538"
"10110","105","64055","actual","actual","Sep-2003","2950.507126142133"
"10110","105","64055","actual","actual","Oct-2003","3017.870302538071"
"10110","105","64055","actual","actual","Nov-2003","1747.593261928934"
"10110","105","64055","actual","actual","Dec-2003","2569.424013959391"
"10110","105","64060","actual","budget","Jan-2003","2269.910862944163"
"10110","105","64060","actual","budget","Feb-2003","2021.887385786802"
"10110","105","64060","actual","budget","Mar-2003","2200.464289340101"
"10110","105","64060","actual","budget","Apr-2003","2400.867258883249"
"10110","105","64060","actual","budget","May-2003","2174.669847715736"
"10110","105","64060","actual","budget","Jun-2003","2627.064670050761"
"10110","105","64060","actual","budget","Jul-2003","3097.317182741117"
"10110","105","64060","actual","budget","Aug-2003","2932.629593908629"
"10110","105","64060","actual","budget","Sep-2003","2160.780532994924"
"10110","105","64060","actual","budget","Oct-2003","2166.733096446701"
"10110","105","64060","actual","budget","Nov-2003","2865.167208121828"
"10110","105","64060","actual","budget","Dec-2003","3168.747944162437"
"10110","105","64060","actual","budget","Jan-2004","2135.650889052167"
"10110","105","64060","actual","budget","Feb-2004","1902.297426524614"
"10110","105","64060","actual","budget","Mar-2004","2070.311919544452"
"10110","105","64060","actual","budget","Apr-2004","2258.861517266716"
"10110","105","64060","actual","budget","May-2004","2046.043159441587"
"10110","105","64060","actual","budget","Jun-2004","2471.679875091844"
"10110","105","64060","actual","budget","Jul-2004","2914.118040044085"
"10110","105","64060","actual","budget","Aug-2004","2759.17134092579"
"10110","105","64060","actual","budget","Sep-2004","2032.975365540044"
"10110","105","64060","actual","budget","Oct-2004","2038.575848640706"
"10110","105","64060","actual","budget","Nov-2004","2695.699199118295"
"10110","105","64060","actual","budget","Dec-2004","2981.323837252021"
"10110","105","64060","actual","actual","Jan-2003","2201.813537055838"
"10110","105","64060","actual","actual","Feb-2003","1961.230764213198"
"10110","105","64060","actual","actual","Mar-2003","2134.450360659898"
"10110","105","64060","actual","actual","Apr-2003","2328.841241116751"
"10110","105","64060","actual","actual","May-2003","2109.429752284264"
"10110","105","64060","actual","actual","Jun-2003","2548.252729949239"
"10110","105","64060","actual","actual","Jul-2003","3004.397667258883"
"10110","105","64060","actual","actual","Aug-2003","2844.65070609137"
"10110","105","64060","actual","actual","Sep-2003","2095.957117005076"
"10110","105","64060","actual","actual","Oct-2003","2101.731103553299"
"10110","105","64060","actual","actual","Nov-2003","2779.212191878173"
"10110","105","64060","actual","actual","Dec-2003","3073.685505837564"
"10110","105","64065","actual","budget","Jan-2003","2278.387348691917"
"10110","105","64065","actual","budget","Feb-2003","2234.146817649356"
"10110","105","64065","actual","budget","Mar-2003","3376.356891839126"
"10110","105","64065","actual","budget","Apr-2003","2730.847325263569"
"10110","105","64065","actual","budget","May-2003","2147.67668879344"
"10110","105","64065","actual","budget","Jun-2003","2756.989457243264"
"10110","105","64065","actual","budget","Jul-2003","2738.891058180398"
"10110","105","64065","actual","budget","Aug-2003","2831.393986723936"
"10110","105","64065","actual","budget","Sep-2003","2756.989457243264"
"10110","105","64065","actual","budget","Oct-2003","2728.836392034362"
"10110","105","64065","actual","budget","Nov-2003","3386.411557985162"
"10110","105","64065","actual","budget","Dec-2003","2354.802811401797"
"10110","105","64065","actual","budget","Jan-2004","2143.626010286554"
"10110","105","64065","actual","budget","Feb-2004","2102.002204261572"
"10110","105","64065","actual","budget","Mar-2004","3176.65319617928"
"10110","105","64065","actual","budget","Apr-2004","2569.324026451139"
"10110","105","64065","actual","budget","May-2004","2020.646583394563"
"10110","105","64065","actual","budget","Jun-2004","2593.919911829537"
"10110","105","64065","actual","budget","Jul-2004","2576.891991182954"
"10110","105","64065","actual","budget","Aug-2004","2663.923585598825"
"10110","105","64065","actual","budget","Sep-2004","2593.919911829537"
"10110","105","64065","actual","budget","Oct-2004","2567.432035268185"
